tmdb_id,title,studio,domestic_gross,foreign_gross,year,budget
tt1764651,The Expendables 2,LGF,85000000.0,229900000,2012,100000000
tt1446192,Rise of the Guardians,P/DW,103400000.0,203500000,2012,145000000
tt1646987,Wrath of the Titans,WB,83700000.0,221600000,2012,150000000
tt1440129,Battleship,Uni.,65400000.0,237600000,2012,209000000
tt0401729,John Carter,BV,73100000.0,211100000,2012,250000000
tt1194173,The Bourne Legacy,Uni.,113200000.0,162900000,2012,125000000
tt0443272,Lincoln,BV,182200000.0,93100000,2012,65000000
tt1077368,Dark Shadows,WB,79700000.0,165800000,2012,150000000
tt1855325,Resident Evil: Retribution,SGem,42300000.0,197700000,2012,65000000
tt1045658,Silver Linings Playbook,Wein.,132100000.0,104300000,2012,21000000
tt1605630,American Reunion,Uni.,57000000.0,178000000,2012,50000000
tt1024648,Argo,WB,136000000.0,96300000,2012,44500000
tt0790724,Jack Reacher,Par.,80100000.0,138300000,2012,60000000
tt1599348,Safe House,Uni.,126400000.0,81700000,2012,85000000
tt1232829,21 Jump Street,Sony,138400000.0,63100000,2012,42000000
tt0100802,Total Recall (2012),Sony,58900000.0,139600000,2012,65000000
tt1606389,The Vow,SGem,125000000.0,71100000,2012,30000000
tt1667353,Mirror Mirror,Rela.,64900000.0,118100000,2012,85000000
tt1649419,The Impossible,LG/S,19000000.0,161300000,2012,
tt1645170,The Dictator,Par.,59700000.0,119700000,2012,65000000
tt1276104,Looper,TriS,66500000.0,110000000,2012,30000000
tt1915581,Magic Mike,WB,113700000.0,53500000,2012,7000000
tt1907668,Flight,Par.,93800000.0,68000000,2012,31000000
tt1496025,Underworld Awakening,SGem,62300000.0,97800000,2012,70000000
tt1596350,This Means War,Fox,54800000.0,101700000,2012,65000000
tt1568921,The Secret World of Arrietty,BV,19200000.0,126400000,2012,
tt2109184,Paranormal Activity 4,Par.,53900000.0,88900000,2012,5000000
tt1800741,Step Up Revolution,LG/S,35100000.0,105400000,2012,33000000
tt1412386,The Best Exotic Marigold Hotel,FoxS,46400000.0,90400000,2012,10000000
tt1790885,Zero Dark Thirty,Sony,95700000.0,37100000,2012,40000000
tt1071875,Ghost Rider: Spirit of Vengeance,Sony,51800000.0,80800000,2012,57000000
tt1371111,Cloud Atlas,WB,27100000.0,103400000,2012,
tt1596365,The Woman in Black,CBS,54300000.0,73400000,2012,
tt1706593,Chronicle (2012),Fox,64599999.0,62100000,2012,12000000
tt1430626,The Pirates! Band of Misfits,Sony,31100000.0,92000000,2012,55000000
tt1047540,Parental Guidance,Fox,77300000.0,42500000,2012,25000000
tt1611224,Abraham Lincoln: Vampire Hunter,Fox,37500000.0,79000000,2012,69000000
tt1981677,Pitch Perfect,Uni.,65000000.0,50300000,2012,17000000
tt1535438,Hope Springs,Sony,63500000.0,50700000,2012,
tt1623288,ParaNorman,Focus,56000000.0,51100000,2012,60000000
tt1790886,The Campaign,WB,86900000.0,18000000,2012,
tt1533117,Let the Bullets Fly,Vari.,63000.0,104300000,2012,
tt0120915,Star Wars: Episode I - The Phantom Menace (in 3D),Fox,43500000.0,59300000,2012,115000000
tt0102138,Project X,WB,54700000.0,48000000,2012,
tt1560985,The Devil Inside,Par.,53300000.0,48500000,2012,1000000
tt1327194,The Lucky One,WB,60500000.0,38900000,2012,
tt1524137,Contraband,Uni.,66500000.0,29700000,2012,25000000
tt1621045,Think Like a Man,SGem,91500000.0,4500000,2012,12000000
tt1758830,This Is 40,Uni.,67500000.0,20500000,2012,35000000
