popularity,vote_count,id,genre_ids,title,vote_average,release_date
9.417,102,78294,"[27, 53]",Panic Button,5.4,2011-08-27
9.417,102,32395,[18],The Greatest,6.3,2009-01-17
9.416,144,26035,"[18, 10749]",Greta,6.1,2009-11-25
9.415,185,260001,"[35, 10749]",Life Partners,5.9,2014-12-05
9.411,125,426808,"[10749, 35, 10770]",A Cinderella Christmas,6.6,2016-12-03
9.411,56,294959,"[12, 99]",Valley Uprising,7.9,2014-09-01
9.41,41,25462,"[35, 10749]",Two Can Play That Game,6.3,2001-09-07
9.408,79,22076,"[28, 12, 878]",Alien Hunter,5.2,2003-07-19
9.407,62,75595,[18],Little Birds,5.9,2011-01-23
9.406,48,419566,"[16, 35, 10751]",LEGO Jurassic World: The Indominus Escape,6.0,2016-10-03
9.406,40,380121,[10749],The Bounce Back,6.4,2016-02-26
9.405,183,116440,"[16, 35]",Maggie Simpson in The Longest Daycare,6.7,2012-07-12
9.405,143,10955,"[80, 53]",Ripley's Game,6.5,2002-09-02
9.402,282,290999,[27],Wyrmwood: Road of the Dead,6.1,2014-09-19
9.401,78,34563,[35],Our Family Wedding,5.6,2010-03-12
9.401,78,20764,"[18, 878, 53]",Sleep Dealer,5.8,2008-12-10
9.399,114,339145,[18],The Girl in the Book,5.9,2015-06-13
9.397,253,411999,"[80, 9648, 878]",OtherLife,6.5,2017-06-16
9.396,96,132064,"[27, 53]",Vile,5.1,2011-08-25
9.396,103,18437,"[35, 10749, 12]",The Darwin Awards,5.7,2006-07-05
9.395,54,571055,"[27, 10770]",Down,6.7,2019-02-01
9.395,32,92620,"[18, 10751, 10770]",The Color of Friendship,7.4,2000-02-05
9.394,131,425751,[18],The Hero,6.2,2017-06-09
9.393,75,287524,[27],Fear Clinic,4.3,2014-10-31
9.391,138,266353,"[18, 14, 10749, 10770]",In My Dreams,6.7,2015-10-20
9.39,62,352179,"[18, 53]",Septembers of Shiraz,5.8,2015-09-15
9.39,45,50053,"[28, 12, 18, 27, 878, 53]",2010: Moby Dick,3.2,2010-11-23
9.388,55,60695,"[18, 10749, 10770]",Sundays at Tiffany's,6.6,2012-05-14
9.383,64,84564,"[12, 35, 27, 10751, 10770]",Fred 2: Night of the Living Fred,6.0,2011-10-22
9.382,73,337029,"[27, 878, 53]",Frankenstein,5.8,2015-08-29
9.382,79,16126,"[28, 27]",Flight of the Living Dead,5.2,2007-04-06
9.381,53,426258,"[18, 53]",The Strange Ones,5.4,2018-01-05
9.381,141,299582,"[35, 10749, 10751, 10770]",A Royal Christmas,6.5,2014-11-21
9.38,53,9727,"[28, 53]",End Game,5.4,2006-03-22
9.379,65,40534,"[99, 10402]",Jonas Brothers: The Concert Experience,6.2,2009-02-27
9.379,589,39452,[99],Exit Through the Gift Shop,7.6,2010-01-24
9.379,82,37088,[99],Aileen: Life and Death of a Serial Killer,7.0,2003-09-09
9.378,68,20215,[27],Boo,4.3,2005-05-13
9.376,32,362202,"[80, 53]",The Crash,4.6,2017-01-13
9.376,88,112304,"[28, 12]",Soldiers of Fortune,4.9,2012-06-07
9.374,61,529646,"[28, 12, 878]",Solis,5.0,2018-06-27
9.374,145,254193,"[27, 53]",Late Phases,5.7,2014-11-21
9.373,182,325113,[18],A Girl Like Her,7.2,2015-03-27
9.371,53,18826,[35],Spring Breakdown,5.4,2009-05-22
9.37,46,51995,"[28, 35, 18, 53]",Salvation Boulevard,5.4,2011-07-15
9.367,143,380808,[99],Zero Days,7.4,2016-07-08
9.367,55,379441,"[18, 10751]",Greater,6.9,2016-08-26
9.366,95,84281,"[35, 18, 10749]",Hello I Must Be Going,5.9,2012-09-07
9.366,867,5723,"[18, 10402, 10749]",Once,7.4,2007-03-23
9.366,64,3515,"[28, 80, 18, 53]",I'll Sleep When I'm Dead,5.6,2003-05-14
9.365,66,347944,[27],Anguish,4.6,2015-07-21
9.365,44,336149,[14],Arthur & Merlin,4.8,2015-04-17
9.362,40,203912,"[18, 27, 878]",National Theatre Live: Frankenstein,8.4,2011-03-17
9.362,43,16971,[99],The Meerkats,6.7,2008-10-15
9.361,128,409617,[27],Killing Ground,5.6,2017-08-31
9.361,402,289727,"[35, 10749]",The Rewrite,6.0,2014-06-15
9.36,86,355254,[99],De Palma,7.3,2016-06-10
9.355,55,279992,[99],Lost Soul: The Doomed Journey of Richard Stanley's “Island of Dr. Moreau”,6.9,2014-08-24
9.354,393,86467,"[18, 10749]",Bel Ami,5.2,2012-03-09
9.349,78,52208,"[28, 35, 53]",Nude Nuns with Big Guns,4.6,2010-09-24
9.348,58,139380,"[35, 10751]",Nativity 2: Danger in the Manger!,5.1,2012-11-23
9.348,200,2728,"[28, 35]",Postal,4.7,2007-08-11
9.347,230,28053,"[18, 35]",City Island,7.0,2009-03-06
9.347,132,15647,[35],Kissing Jessica Stein,6.1,2002-03-13
9.347,562,10707,"[35, 18]",The Squid and the Whale,7.0,2005-10-05
9.346,43,13337,"[35, 18, 10749]",Broken English,6.4,2007-01-01
9.345,85,422128,[18],Blame,6.6,2017-04-22
9.344,37,321030,"[35, 18, 10402]",One More Time,5.2,2016-04-08
9.344,86,146631,"[28, 12, 35, 27, 878]",U.F.O.,3.4,2012-12-15
9.344,101,40663,[99],Gasland,7.3,2010-01-24
9.341,46,474974,"[18, 10749, 10770]",Miss Christmas,6.2,2017-11-05
9.341,54,393306,"[28, 12, 878]",The Veil,4.0,2017-01-19
9.341,190,13990,[18],The Wackness,6.3,2008-07-03
9.34,51,108726,"[28, 53]",A Common Man,6.1,2013-06-30
9.34,227,1088,"[18, 10751]",Whale Rider,7.3,2003-01-30
9.339,55,500535,[27],Seven in Heaven,6.1,2018-10-05
9.334,340,13933,"[16, 10751]",One Man Band,7.3,2005-06-21
9.333,43,398265,[37],Traded,5.2,2016-06-10
9.333,227,12281,"[80, 18]",Mean Creek,6.9,2004-01-15
9.331,69,1926,[18],11'09''01 - September 11,6.6,2002-09-04
9.329,34,609189,"[80, 18, 9648, 53]",Into the Ashes,4.9,2019-07-19
9.328,153,209406,"[35, 10749]",The Right Kind of Wrong,5.9,2013-10-11
9.327,124,371447,"[18, 10749]",Lovesong,5.7,2017-02-17
9.327,120,325302,"[18, 27, 9648]",They Look Like People,6.0,2016-02-26
9.324,177,11671,"[18, 10749]",Elegy,6.4,2008-08-08
9.318,32,36130,[99],102 Minutes That Changed America,7.5,2008-01-01
9.317,250,301728,"[27, 878, 53]",Infini,5.1,2015-05-08
9.317,53,94887,"[18, 53]",Girls Against Boys,4.8,2012-05-17
9.316,186,67748,"[80, 18, 27, 53]",Snowtown,6.2,2011-05-16
9.314,93,273899,"[18, 36]",Stonewall,6.3,2015-09-18
9.311,70,211065,"[18, 27, 53]",Proxy,5.7,2013-09-19
9.311,47,89326,"[18, 53]",96 Minutes,5.6,2011-10-14
9.308,104,334532,[18],100 Streets,6.1,2016-11-11
9.308,114,317981,"[35, 27]",Bloodsucking Bastards,5.5,2015-09-04
9.307,34,474983,"[10749, 10770]",Coming Home for Christmas,6.5,2013-10-29
9.307,60,54075,"[80, 18, 27, 53]",Choose,4.5,2011-01-17
9.307,334,13198,"[35, 18, 14, 10749]",Wristcutters: A Love Story,7.0,2006-01-24
9.3,212,2577,"[18, 878, 53]",Code 46,6.3,2003-09-02
9.298,48,297265,"[18, 10402]",Northern Soul,5.8,2014-10-17
9.297,81,309298,[35],Don Verdean,4.6,2015-12-01
9.297,60,306197,"[35, 18]",Unexpected,5.8,2015-07-24
9.297,343,49787,"[18, 27, 53]",The Reef,5.6,2010-05-15
9.297,127,16335,"[27, 53]",Walled In,4.9,2009-02-20
9.296,718,67913,"[28, 35, 80, 53]",The Guard,7.0,2011-07-07
9.296,43,48463,"[12, 35, 27]",Incident at Loch Ness,5.5,2004-12-17
9.296,272,9839,"[12, 18, 10749, 10752]",Beyond Borders,6.6,2003-10-23
9.292,53,57784,"[18, 53]",Glass House: The Good Mother,5.9,2006-10-03
9.292,41,30155,"[27, 53]",Naked Fear,5.3,2007-04-01
9.291,38,226948,"[27, 878]",Scarecrow,4.5,2013-10-05
9.29,47,339976,"[18, 9648]",American Woman,6.4,2018-06-07
9.29,223,307931,[99],The Wolfpack,6.8,2015-06-12
9.289,194,318,"[18, 53]",The Million Dollar Hotel,6.0,2000-02-09
9.289,177,17,"[27, 9648, 53]",The Dark,5.9,2005-09-28
9.288,43,383256,"[18, 10749, 10770]",Love Finds You in Valentine,5.8,2016-02-14
9.287,42,284711,"[27, 878, 10770]",Sharktopus vs. Pteracuda,4.3,2015-06-02
9.282,93,306966,[27],Summer Camp,5.3,2016-03-18
9.281,140,525183,[18],Paddleton,7.1,2019-02-22
9.28,152,194101,[18],The Selfish Giant,7.3,2013-05-16
9.278,48,23116,[99],Loose Change 9/11: An American Coup,6.5,2009-09-22
9.275,52,35583,"[18, 36, 10752, 10770]",The Lost Battalion,6.7,2001-12-02
9.274,78,158739,"[80, 18, 9648, 53]",Blue Caprice,5.9,2013-09-12
9.271,54,451919,[18],What They Had,6.6,2018-10-19
9.271,102,10759,[35],The Comebacks,5.1,2007-10-19
9.27,94,29362,"[35, 18, 10751]",Full of It,5.4,2007-03-01
9.27,87,16636,[99],Spellbound,7.4,2002-11-13
9.27,145,13849,"[35, 80, 27, 53]",The Cottage,6.0,2008-02-07
9.27,115,13348,[99],Helvetica,7.4,2007-09-12
9.268,151,179111,"[18, 36, 27, 53]",A Field in England,6.4,2013-07-05
9.267,58,331592,"[18, 878, 53]",Listening,5.7,2015-09-11
9.266,184,397442,[35],Win It All,5.7,2017-03-11
9.266,172,99367,[35],Date and Switch,5.9,2014-02-14
9.266,38,30139,"[35, 10749]",Phat Girlz,4.4,2006-04-07
9.266,54,27723,"[35, 27]",Psycho Beach Party,5.7,2000-08-06
9.264,90,456086,"[35, 18]",Support the Girls,6.2,2018-08-24
9.264,69,60575,"[27, 53]",Prowl,4.4,2010-09-04
9.263,90,494368,[35],Dave Chappelle: The Bird Revelation,7.6,2017-12-31
9.263,72,14544,"[35, 18, 10751]",Roll Bounce,6.5,2005-09-23
9.263,122,10475,"[35, 18, 10749]",Factotum,6.3,2005-04-25
9.261,231,39312,"[99, 10752]",Restrepo,7.4,2010-06-25
9.26,93,352498,"[18, 10749]",First Girl I Loved,6.5,2016-10-18
9.258,31,218381,[28],Extraction,5.2,2013-09-05
9.257,32,475754,"[10749, 10770]",Betting On The Bride,5.4,2017-10-23
9.257,93,35221,"[35, 18]",Father of Invention,5.4,2010-02-14
