id,popularity,vote_count,genre_ids,title,vote_average,release_date
tt1122836,7.473,50,"[28, 12, 35, 878]",alien trespass,5.4,2009-04-03
tt1227378,7.472,84,[99],fat sick & nearly dead,7.0,2010-04-16
tt0450972,7.4689999999999985,45,"[35, 18, 10749]",as you like it,5.9,2006-01-01
tt1524131,7.468,32,"[35, 18]",knucklehead,5.4,2010-10-22
tt1242545,7.467,197,"[35, 18]",looking for eric,6.5,2009-05-27
tt4444438,7.465,55,"[18, 9648]",as you are,6.9,2016-12-08
tt0262432,7.465,73,[18],george washington,6.7,2000-10-01
tt0882742,7.463999999999999,36,"[18, 10749, 10751]",alice upside down,5.6,2007-10-06
tt2873214,7.4620000000000015,45,"[80, 18, 53]",bad turn worse,5.4,2014-08-15
tt0149367,7.4620000000000015,32,"[35, 80, 18]",where the money is,6.1,2000-04-14
tt0466664,7.4620000000000015,89,"[35, 878]",alien autopsy,5.7,2006-04-07
tt0275067,7.461,51,"[18, 27, 53]",wendigo,4.6,2001-01-23
tt1227183,7.46,60,"[12, 10751]",swallows and amazons,6.4,2016-08-19
tt0858411,7.46,45,"[35, 27]",2001 maniacs field of screams,3.8,2010-07-20
tt1241325,7.459,84,[99],objectified,7.2,2009-05-22
tt0892109,7.459,46,[27],trailer park of terror,4.6,2008-10-21
tt3532278,7.456,85,"[12, 18, 10751]",brothers of the wind,6.9,2015-12-24
tt4472596,7.455,60,"[27, 10770]",the hollow,4.6,2015-10-24
tt2633076,7.455,58,"[9648, 53, 14]",dig two graves,5.5,2014-10-17
tt2917336,7.454,35,[27],the dead 2 india,5.3,2013-08-22
tt2414766,7.4529999999999985,290,"[9648, 878, 10749]",frequencies,6.5,2013-09-27
tt1142798,7.4529999999999985,43,"[18, 10749]",the family that preys,6.7,2008-09-12
tt0428541,7.4529999999999985,66,"[28, 18, 53]",five fingers,6.0,2006-05-01
tt0893356,7.451,32,"[99, 18, 36]",nanking,7.3,2007-02-10
tt1232838,7.45,81,"[18, 53]",triple dog,5.7,2010-05-10
tt0494277,7.4460000000000015,46,"[18, 35, 10749]",strictly sexual,6.2,2008-01-01
tt4035898,7.442,49,[27],the evil in us,4.6,2016-08-19
tt1787837,7.439,32,[99],we were here,7.7,2011-09-09
tt2772092,7.438,77,"[27, 53]",antisocial,4.7,2013-07-31
tt3139538,7.435,43,"[35, 18, 10749]",amira & sam,6.0,2014-05-30
tt2084953,7.435,127,[99],terms and conditions may apply,7.0,2013-07-12
tt1894561,7.435,46,"[18, 10751]",cowgirls n angels,6.2,2012-05-25
tt1337032,7.435,70,"[35, 80]",trailer park boys countdown to liquor day,6.8,2009-09-25
tt0472268,7.435,33,[18],the flying scotsman,6.7,2006-08-16
tt3823690,7.431,78,[35],bill burr im sorry you feel that way,7.6,2014-12-05
tt0219400,7.43,49,"[35, 10749]",waking up in reno,5.1,2002-12-13
tt1037218,7.428,85,[18],flashbacks of a fool,6.6,2008-10-17
tt0390538,7.417999999999998,47,"[99, 18]",tarnation,7.2,2003-10-19
tt0418627,7.414,53,"[35, 27, 53]",death tunnel,3.9,2005-10-17
tt1959347,7.41,31,"[18, 53, 10770]",sexting in suburbia,5.5,2012-01-14
tt1157705,7.409,37,[99],roman polanski wanted and desired,6.4,2008-01-18
tt0339736,7.407,59,[27],the evil within,6.0,2017-06-13
tt2370140,7.4060000000000015,35,"[99, 10402]",crossfire hurricane,7.3,2012-10-18
tt0874424,7.4060000000000015,56,"[35, 18, 10751]",the prince and the pauper the movie,5.5,2007-11-11
tt0342213,7.4060000000000015,32,[99],comandante,6.6,2003-02-14
tt6010518,7.405,34,[27],bornless ones,4.8,2016-10-06
tt3244446,7.404,55,"[18, 53]",bleeding heart,4.9,2015-04-16
tt7389366,7.402,71,[99],heroine,7.2,2017-09-03
tt1890375,7.402,64,"[27, 878, 9648, 53]",crawlspace,4.9,2012-05-01
tt0804558,7.402,48,[35],zach galifianakis live at the purple onion,7.0,2007-03-06
tt6219314,7.4,34,"[35, 18]",the partys just beginning,6.7,2018-12-07
tt1496005,7.4,76,[18],the tree,6.6,2010-03-03
tt0804443,7.4,47,"[27, 878]",asylum,4.2,2008-03-20
tt2968804,7.398,97,"[28, 35, 80]",drive hard,4.3,2014-10-03
tt2324998,7.398,54,[99],life is but a dream,8.2,2013-06-10
tt0780645,7.397,33,"[28, 12, 27]",war of the dead,4.1,2011-10-22
tt3141866,7.396,34,"[18, 10402, 10751, 10770]",the sound of music live!,6.0,2013-12-05
tt1925479,7.396,62,"[80, 18]",officer down,5.5,2013-01-22
tt0354766,7.396,75,"[28, 80, 18, 53]",never die alone,5.8,2004-03-26
tt1967697,7.395,38,[18],white frog,6.1,2012-03-07
tt1663628,7.394,35,"[35, 10751]",christmas mail,5.5,2010-12-04
tt1935940,7.388,66,"[35, 10751]",get santa,6.3,2014-12-05
tt0856008,7.387,39,[99],sharkwater,7.7,2006-09-11
tt1176726,7.385,33,"[28, 99]",cocaine cowboys ii hustlin with the godmother,6.7,2008-07-29
tt5235348,7.3820000000000014,70,"[28, 18, 36]",marco polo one hundred eyes,7.3,2015-12-26
tt0475298,7.381,41,"[28, 35, 18, 27]",hood of horror,4.8,2006-06-27
tt7490256,7.38,34,[99],27 gone too soon,6.3,2018-03-26
tt0807028,7.38,50,"[35, 18]",the pool boys,5.0,2009-09-30
tt4730706,7.379,35,[27],bed of the dead,5.0,2016-07-16
tt0305973,7.377999999999999,35,"[80, 18]",sonny,4.8,2002-10-26
tt0310924,7.377999999999999,64,"[35, 80]",crime spree,5.7,2003-04-16
tt3014910,7.377000000000002,99,"[18, 36]",finding altamira,5.7,2016-04-01
tt0206926,7.377000000000002,51,"[35, 10749]",maybe baby,5.5,2000-06-02
tt1967688,7.372999999999998,36,"[10749, 10770]",desperately seeking santa,6.2,2011-11-27
tt4380748,7.371,50,"[35, 14, 10749, 10770]",i do i do i do,6.5,2016-04-07
tt1849218,7.371,40,"[18, 10749, 10770]",william & catherine a royal romance,5.4,2012-04-30
tt0926380,7.3679999999999986,123,[18],the boys are back,6.2,2009-09-25
tt1001562,7.3679999999999986,53,"[28, 12, 35, 80]",witless protection,4.4,2008-02-22
tt1626139,7.362,36,[27],donner pass,4.3,2012-11-15
tt1568341,7.362,71,"[35, 27, 53]",some guy who kills people,6.0,2011-04-14
tt6209282,7.3610000000000015,39,[99],ex libris the new york public library,6.4,2017-09-13
tt1907731,7.3610000000000015,45,[18],nobody walks,5.2,2012-10-19
tt0303794,7.36,33,"[35, 10751, 10770]",the brady bunch in the white house,3.5,2002-11-29
tt0790723,7.36,31,"[35, 18]",just add water,5.1,2008-03-18
tt7188978,7.359,40,"[27, 53]",lifechanger,5.8,2018-10-01
tt0259393,7.355,116,"[80, 18, 9648, 53]",lantana,6.6,2001-10-04
tt3611002,7.354,48,"[27, 53]",dementia,4.6,2015-12-04
tt2044729,7.352,57,[35],a glimpse inside the mind of charles swan iii,4.4,2012-11-15
tt5022680,7.348,46,[27],all hallows eve 2,4.6,2015-10-06
tt0422528,7.348,51,[35],sarah silverman jesus is magic,6.6,2005-02-11
tt3279124,7.347,56,"[99, 10752]",last days in vietnam,7.5,2014-09-05
tt0220100,7.346,47,[18],timecode,5.9,2000-03-22
tt0203540,7.346,36,"[35, 18]",greenfingers,6.5,2001-07-27
tt0266850,7.3439999999999985,44,"[28, 35, 10751, 9648, 27]",phantom of the megaplex,6.0,2000-11-10
tt7473890,7.343,43,[18],king lear,6.0,2018-05-28
tt1582465,7.343,40,[35],a birders guide to everything,6.3,2013-04-21
tt2507128,7.343,37,[99],birth of the living dead,6.6,2013-10-18
tt4009460,7.338999999999999,50,"[35, 10751]",saving christmas,1.5,2014-11-14
tt1436572,7.338999999999999,37,[18],cafe,5.3,2011-10-11
tt1241316,7.337999999999999,47,"[18, 10749]",dare,6.0,2009-11-13
tt0869152,7.337999999999999,43,"[27, 9648, 53]",they wait,5.1,2007-09-06
tt1107812,7.3370000000000015,31,[35],dirty movie,3.0,2011-02-15
tt0219224,7.3370000000000015,38,"[18, 878]",on the beach,6.1,2000-05-28
tt0332712,7.3370000000000015,37,[35],my babys daddy,4.6,2004-01-09
tt4316236,7.336,42,[99],the black panthers vanguard of the revolution,7.2,2015-03-08
tt6854248,7.334,45,[99],perfect bid the contestant who knew too much,6.6,2017-10-13
tt2241403,7.334,33,"[28, 27, 878]",outpost rise of the spetsnaz,5.2,2013-06-26
tt6613952,7.332000000000002,31,[878],encounter,3.9,2018-12-09
tt1674047,7.331,67,"[28, 35, 27, 878]",birdemic 2 the resurrection,2.3,2013-04-09
tt0246500,7.33,31,"[28, 35, 80]",who is cletis tout,5.7,2001-09-12
tt2836450,7.329,96,[35],aziz ansari buried alive,7.1,2013-11-01
tt3552892,7.327000000000001,65,"[28, 27, 878]",hungerford,3.9,2014-05-03
tt6599818,7.326,173,"[878, 35, 14, 99]",team thor part 2,7.2,2017-02-14
tt4526950,7.325,38,"[35, 10749, 10770]",perfect match,5.9,2015-06-21
tt5457520,7.324,39,[35],patton oswalt talking for clapping,6.5,2016-04-22
tt1321865,7.322999999999999,117,"[80, 18, 36, 53]",carlos,7.0,2010-10-11
tt1220706,7.322999999999999,52,"[27, 9648, 53]",breathing room,4.5,2008-08-25
tt0492619,7.322999999999999,77,[35],the foot fist way,5.9,2006-06-24
tt8613908,7.322,44,"[18, 14, 10749, 10770]",the christmas contract,6.9,2018-11-22
tt0796368,7.322,78,[18],talk to me,6.9,2007-07-13
tt0182000,7.319,66,"[18, 9648, 53]",the cavemans valentine,5.9,2001-01-19
tt6598072,7.317,45,[27],the ranger,4.8,2018-08-17
tt3261302,7.314,56,"[12, 878, 14, 10751]",dinosaur island,4.7,2014-09-01
tt1288571,7.314,31,"[18, 28]",shank,6.1,2009-04-14
tt1363109,7.313,41,[99],national geographic journey to the edge of the universe,7.8,2008-12-06
tt0265591,7.313,64,"[35, 18, 10749]",pumpkin,6.0,2002-06-28
tt3252786,7.312,34,"[28, 878]",cowboys vs dinosaurs,4.3,2015-05-19
tt3236976,7.31,39,"[53, 18]",submerged,4.6,2015-11-27
tt2113683,7.308,67,[99],i know that voice,7.1,2014-01-07
tt1954352,7.307,32,[18],crooked arrows,6.7,2012-05-18
tt2041331,7.305,62,[27],sxtape,3.7,2013-10-10
tt1350512,7.303,36,"[28, 27, 878]",the terminators,3.9,2009-04-28
tt0287460,7.303,37,"[35, 99, 10770]",george carlin complaints & grievances,7.8,2001-11-17
tt0419434,7.303,32,"[99, 10402]",american hardcore,6.9,2006-09-22
tt1727587,7.302,115,"[16, 14]",sintel,7.5,2010-09-30
tt1151309,7.301,78,[99],bigger stronger faster*,6.9,2008-05-30
tt2552498,7.297999999999999,37,"[28, 14]",jack the giant killer,3.0,2013-03-12
tt0379060,7.297999999999999,51,"[12, 35, 10751, 10770]",zenon z3,5.4,2004-06-11
tt0444628,7.296,32,"[35, 53]",fay grim,6.4,2006-09-11
tt3551954,7.295,41,[99],raiders! the story of the greatest fan film ever made,7.0,2015-03-14
tt1754438,7.295,36,"[28, 12, 878, 53]",robotropolis,2.8,2011-09-02
tt0283644,7.295,45,"[14, 18, 53]",left behind ii tribulation force,4.2,2002-10-29
tt0469062,7.289,52,"[18, 27, 53]",danika,5.3,2006-06-10
tt2095605,7.286,198,"[28, 80, 18, 53]",seal team six the raid on osama bin laden,5.9,2012-11-04
tt4050552,7.284,181,"[878, 12, 18, 14, 10770]",doctor who last christmas,7.8,2014-12-25
tt3439114,7.282999999999999,40,"[28, 27, 878]",disaster la the last zombie apocalypse begins here,4.4,2014-09-16
tt0865297,7.2810000000000015,57,[18],the black balloon,6.7,2008-03-08
tt3904186,7.279,38,"[80, 99]",tales of the grim sleeper,6.7,2014-08-29
tt1393020,7.278,31,[18],sex & drugs & rock & roll,6.5,2010-01-08
tt6017594,7.276,58,"[28, 878]",the darkest dawn,4.0,2016-10-31
tt7026230,7.275,48,[35],patton oswalt annihilation,7.2,2017-10-17
tt1827354,7.274,39,"[27, 53]",airborne,3.6,2012-03-15
tt1174042,7.274,58,"[35, 18, 10749]",the myth of the american sleepover,6.3,2011-07-22
tt0780485,7.274,39,"[35, 27]",blood car,4.6,2007-08-09
tt1047007,7.273,38,[99],young heart,7.5,2008-10-02
tt2513092,7.27,58,"[27, 53]",the monkeys paw,4.5,2013-10-08
tt0436364,7.27,71,[18],good,5.9,2008-12-11
tt1835955,7.269,40,"[18, 878, 53]",errors of the human body,5.5,2012-09-23
tt5480528,7.268,38,"[53, 10770, 27]",mother may i sleep with danger,5.7,2016-06-18
tt3582020,7.267,44,"[28, 18]",jawbone,6.0,2017-05-12
tt0814768,7.266,92,[35],the price to pay,5.4,2007-04-04
tt4286666,7.265,40,"[35, 10749]",inlawfully yours,6.3,2016-09-06
tt3826338,7.265,40,"[35, 10770]",pants on fire,5.4,2014-01-01
tt5807512,7.2639999999999985,113,"[16, 10751, 35]",inner workings,7.9,2016-11-23
tt0840304,7.2639999999999985,42,"[28, 12, 35, 27, 878, 53]",ice spiders,3.8,2007-01-01
tt4441098,7.261,34,"[80, 18, 27, 9648, 53]",cold moon,4.9,2016-10-27
tt1831829,7.261,94,"[18, 10749, 10770]",william & kate,5.7,2011-04-18
tt2081255,7.26,51,[14],grimms snow white,5.9,2012-03-13
tt0367677,7.2570000000000014,84,"[27, 878]",dracula 3000,2.5,2004-08-09
tt0385057,7.252999999999999,52,"[35, 10749]",the long weekend,5.3,2005-08-05
tt3914332,7.25,37,"[10749, 35]",dean,6.1,2016-04-16
tt2510998,7.25,123,[35],louis ck oh my god,7.5,2013-04-13
tt0360323,7.249,51,"[28, 80, 18, 9648, 53]",10th & wolf,6.1,2006-02-19
tt0206917,7.247999999999998,141,"[18, 10402, 10749, 10752]",the man who cried,5.9,2000-08-29
tt3157224,7.246,38,[80],we still kill the old way,5.8,2014-12-12
tt0182295,7.246,35,"[35, 10402, 10749]",loves labours lost,5.4,2000-03-31
tt0339034,7.245,68,"[35, 10749]",from justin to kelly,3.5,2003-06-20
tt3294200,7.244,105,"[18, 9648]",the falling,5.1,2015-04-24
tt5278578,7.2429999999999986,40,[99],newtown,6.7,2016-01-24
tt5115546,7.242000000000001,42,"[35, 27]",ghost team,4.5,2016-07-21
tt1667418,7.241,34,"[80, 27, 9648]",8213 gacy house,3.2,2010-09-28
tt4441422,7.239,80,"[27, 53]",hangman,4.5,2015-03-14
tt0430919,7.237999999999999,43,"[35, 10749]",the best man,5.4,2005-07-09
tt3564200,7.237,40,"[28, 35]",tooken,4.7,2015-05-26
tt1533089,7.237,33,[99],tab hunter confidential,7.7,2015-03-15
tt2133239,7.2360000000000015,48,"[28, 35, 18]",i declare war,6.3,2013-05-10
tt1103984,7.2360000000000015,55,"[27, 53]",insanitarium,5.0,2008-07-15
tt1368440,7.235,123,[878],branded,4.7,2012-09-06
tt7374952,7.234,44,"[28, 80, 18]",el chicano,7.2,2019-05-03
tt3082826,7.234,36,"[35, 18]",kelly & cal,6.2,2014-03-07
tt1785669,7.234,41,[12],vikingdom,4.5,2013-09-11
tt2113659,7.23,60,"[35, 18, 10749]",elsa & fred,6.0,2014-03-07
tt3110960,7.228,112,"[18, 36]",jimmys hall,6.7,2014-05-30
tt0381442,7.228,100,[35],narco,6.1,2004-12-01
tt1935065,7.227,71,"[35, 10749]",not suitable for children,5.5,2012-07-12
tt5537228,7.223,96,"[10749, 35]",everybody loves somebody,6.6,2017-02-10
tt1772373,7.223,31,"[18, 53]",the craigslist killer,5.0,2011-01-03
tt4712076,7.22,37,[35],the long dumb road,5.5,2018-11-09
tt7942746,7.218,35,[53],body at brighton rock,5.0,2019-03-08
tt1844203,7.218,34,"[53, 10749]",inescapable,5.1,2012-09-14
tt3703148,7.217,51,"[35, 10749, 10751]",christmas eve,5.5,2015-12-04
tt3108244,7.213999999999999,51,"[18, 36, 878, 53]",capsule,5.3,2015-12-23
tt7647010,7.2120000000000015,36,"[18, 10770, 10749]",the mistletoe inn,6.2,2017-11-23
tt2362991,7.21,35,"[35, 18, 10749, 10770]",when calls the heart,6.8,2013-10-05
tt3379814,7.209,39,"[878, 27]",june,3.8,2015-08-01
tt0421045,7.207000000000002,43,"[35, 10749]",bickford shmecklers cool ideas,5.7,2006-06-02
tt4016250,7.206,81,[35],the audition,6.4,2015-10-03
tt1260581,7.206,91,"[53, 80, 18, 9648]",red riding the year of our lord 1980,7.1,2009-02-28
tt3804556,7.204,70,[35],chelsea peretti one of the greats,6.6,2014-06-13
tt2953196,7.204,49,"[18, 9648, 10770]",social nightmare,5.3,2013-08-31
tt1993391,7.191,41,"[35, 10749]",10 rules for sleeping around,3.5,2013-08-13
tt1071804,7.191,191,"[28, 14]",ink,6.4,2009-01-23
tt1032817,7.191,43,"[35, 18]",middle of nowhere,5.7,2008-09-06
tt8466726,7.19,31,"[10749, 10770]",pearl in paradise,5.4,2018-08-18
tt1418754,7.188,91,"[80, 53]",john doe vigilante,6.6,2014-03-21
tt1172060,7.187,34,"[27, 878]",its alive,3.9,2009-08-15
tt0252963,7.187,40,"[18, 27, 9648]",the bunker,5.8,2001-09-14
tt10136826,7.186,32,"[10749, 10770]",paris wine & romance,6.9,2019-05-04
tt0280491,7.182,167,"[28, 12, 18, 36]",bloody sunday,7.4,2002-01-16
tt2420166,7.181,32,[18],the world made straight,5.7,2015-01-09
tt2240312,7.181,54,[27],hold your breath,4.1,2012-10-05
tt0489062,7.181,51,"[99, 27]",going to pieces the rise and fall of the slasher film,7.0,2006-10-13
tt0347840,7.181,181,"[18, 14, 27]",rabbits,6.8,2002-01-01
tt0254099,7.18,46,"[35, 18]",the anniversary party,6.3,2001-06-09
tt7215262,7.174,65,[99],super size me 2 holy chicken!,7.3,2019-09-06
tt3734354,7.174,31,"[35, 18, 14]",the cleanse,5.3,2018-05-04
tt1680105,7.1720000000000015,124,[35],baciato dalla fortuna,4.8,2011-09-30
tt0963207,7.167999999999998,73,[35],george carlin its bad for ya!,7.8,2008-03-01
tt5355872,7.167000000000002,51,[99],dc films presents dawn of the justice league,5.7,2016-01-19
tt4480940,7.167000000000002,38,"[18, 10751, 10770]",angels in the snow,6.6,2015-11-22
tt2425886,7.167000000000002,31,[27],chilling visions 5 senses of fear,4.8,2013-05-15
tt5033114,7.166,76,"[10749, 10751, 10770]",once upon a holiday,5.9,2015-11-25
tt3910602,7.166,68,[99],i am chris farley,7.2,2015-07-27
tt3343136,7.166,56,"[12, 14]",sleeping beauty,4.1,2014-05-13
tt2449810,7.165,49,"[27, 53]",sanitarium,4.8,2013-03-01
tt1173907,7.165,51,"[99, 10770]",life after people,7.2,2008-01-21
tt8870816,7.162000000000001,32,"[18, 27, 10770]",new year new you,5.0,2018-12-28
tt0438859,7.162000000000001,109,"[36, 18]",goodbye bafana,6.7,2007-02-11
tt2191082,7.1610000000000005,90,"[18, 10749]",a promise,5.7,2013-09-04
tt3578504,7.16,55,"[99, 10752]",korengal,6.7,2014-05-30
tt1905042,7.159,36,[18],standing up,7.0,2013-08-16
tt2011953,7.159,63,"[18, 10749]",keep the lights on,6.0,2012-02-25
tt0205873,7.155,116,"[36, 35, 18]",the dish,6.7,2000-07-11
tt3576728,7.154,79,"[28, 12, 16]",bilal a new breed of hero,6.7,2015-12-09
tt1790834,7.153,49,"[18, 53]",simon killer,6.2,2012-04-12
tt0221799,7.153,35,"[18, 10751]",an american rhapsody,6.4,2001-06-22
tt0758781,7.152,66,[27],seed,3.9,2007-04-27
tt4460190,7.15,32,"[9648, 10770]",garage sale mystery the deadly room,6.4,2015-04-11
tt2328549,7.15,72,"[18, 27]",dark touch,4.6,2013-09-27
tt0762104,7.147,65,"[28, 35, 80]",how to rob a bank,6.2,2007-01-25
tt2062996,7.146,40,[99],something from nothing the art of rap,6.7,2012-06-15
tt1427298,7.145,108,"[28, 27, 878]",the human race,5.0,2013-04-10
tt2273321,7.144,50,[35],jim gaffigan mr universe,7.1,2012-04-11
tt4575930,7.143,35,[18],custody,7.4,2016-04-17
tt1576440,7.143,63,"[18, 53]",good neighbours,5.6,2011-06-03
tt0791303,7.143,57,"[18, 10749]",genova,5.8,2008-01-01
tt1592281,7.142,216,"[18, 35]",take this waltz,6.4,2011-11-25
tt3924510,7.1389999999999985,35,"[12, 878]",age of ice,4.2,2014-12-09
tt1623742,7.1389999999999985,46,[18],cinema verite,6.2,2011-04-23
tt1677082,7.1370000000000005,43,[18],return,6.4,2012-02-10
tt0342150,7.136,35,[99],bukowski born into this,7.3,2003-01-18
tt0250347,7.13,33,"[35, 80, 18]",double whammy,5.7,2001-10-17
tt0283503,7.13,34,"[28, 18, 53]",brooklyn rules,6.0,2007-04-30
tt0330152,7.129,31,"[18, 10770]",the christmas shoes,6.3,2002-01-01
tt5989054,7.127999999999999,40,"[53, 10770]",stalked by my doctor the return,5.6,2016-09-05
tt0421121,7.127999999999999,31,"[14, 27]",cerberus,4.9,2005-01-01
tt0411269,7.127000000000002,39,"[27, 878]",day of the dead 2 contagium,2.7,2005-08-10
tt0425458,7.127000000000002,119,"[35, 18]",six shooter,7.4,2004-10-14
tt1323946,7.127000000000002,36,"[27, 53]",pulse 3,4.5,2008-12-23
tt0379730,7.126,45,[99],charlie the life and art of charles chaplin,6.8,2003-05-01
tt0407269,7.126,49,"[10749, 35]",the truth about love,4.4,2005-04-21
tt2701772,7.125,41,[27],kingdom come,4.8,2014-08-20
tt0308252,7.122999999999998,39,[27],fear of the dark,5.3,2003-01-01
tt1519663,7.12,51,"[35, 18, 10749]",loves kitchen,5.5,2011-06-07
tt6634646,7.119,38,[99],hale county this morning this evening,6.2,2018-01-19
tt2395247,7.1160000000000005,50,"[35, 10749, 10770]",how to fall in love,5.9,2012-07-21
tt1781840,7.1160000000000005,33,[18],jayne mansfields car,6.0,2013-07-25
tt1754811,7.114,63,[35],inappropriate comedy,3.2,2013-03-22
tt0298504,7.11,65,"[35, 10749]",undertaking betty,6.1,2002-12-04
tt1438534,7.109,75,"[27, 53]",primal,5.2,2010-08-26
tt0375104,7.109,31,[18],bobby jones stroke of genius,5.9,2004-04-30
tt0273435,7.105,49,[18],ararat,6.7,2002-05-20
tt1853563,7.103,67,[99],foo fighters back and forth,7.6,2011-04-05
tt1928337,7.099,60,[53],mine games,5.5,2012-12-01
tt1791596,7.099,100,[16],scrats continental crackup,6.9,2010-12-25
tt4698718,7.097,39,"[18, 10770]",the bridge,6.3,2015-12-06
tt0810772,7.095,43,"[18, 10749]",belle du seigneur,5.4,2012-11-29
tt0800022,7.095,61,[878],electroma,6.6,2006-03-24
tt0479162,7.0920000000000005,57,"[18, 14, 878]",special,6.4,2006-11-17
tt1390471,7.091,35,[35],jim gaffigan king baby,7.4,2009-03-29
tt0472582,7.091,100,[18],237,6.7,2006-05-26
tt4669252,7.0870000000000015,54,"[80, 18]",georgetown,6.0,2019-04-26
tt1989485,7.086,52,"[12, 35, 27]",dead before dawn,4.9,2012-10-10
tt1772261,7.085,48,"[53, 9648, 27, 18]",the curse of downers grove,4.6,2015-08-21
tt8201924,7.084,70,[35],fary is the new black,6.9,2018-04-03
tt2210834,7.084,66,[18],jimmy p,5.9,2013-09-11
tt1270296,7.082999999999998,40,"[18, 9648, 53]",the killing jar,5.4,2010-02-14
tt2290709,7.079,34,"[27, 9648, 53]",the appearing,3.4,2013-01-10
tt3083008,7.0779999999999985,350,[18],the program,6.3,2015-09-16
tt2709784,7.0779999999999985,37,[18],burton and taylor,6.4,2013-07-22
tt0770829,7.077000000000001,97,"[9648, 53]",the girl by the lake,6.3,2007-09-14
tt0472156,7.077000000000001,33,[18],pu239,6.6,2006-09-12
tt1730687,7.075,66,"[18, 10749]",darling companion,5.1,2012-04-20
tt2821314,7.073,37,"[99, 36]",the rise and rise of bitcoin,7.1,2014-10-03
tt7264080,7.072,50,"[35, 18]",i love you daddy,5.9,2017-09-09
tt1468829,7.072,33,"[80, 53]",cherry tree lane,5.1,2010-07-10
tt2450440,7.069,41,[18],the last of robin hood,5.9,2013-09-06
tt0462219,7.068,65,"[35, 18, 10749]",camille,6.2,2008-04-13
tt0892047,7.066,35,[27],dead mary,4.6,2007-02-20
tt1727261,7.065,49,"[28, 35, 27]",fathers day,5.6,2011-06-19
tt0848552,7.065,36,"[35, 27, 53]",the mad,5.7,2007-05-22
tt4592572,7.064,39,"[35, 10751]",santas little helper,5.1,2015-11-17
tt0194368,7.063,43,"[28, 35, 80]",chain of fools,5.8,2000-09-22
tt2294729,7.059,54,[99],mansome,5.0,2012-05-18
tt0804550,7.059,33,"[28, 12, 80]",walking tall the payback,6.3,2007-02-13
